id,marketing_channel,account_creation_method,country_code,loyalty_program,created_on
4f723b68,,,US,0,5/21/22
a41dc97d,,,BR,0,5/21/22
6bdda2f6,,,US,0,4/14/20
5e7c94d9,,,US,1,5/22/22
e42a666a,,,CH,0,5/22/22
e7e21a1b,,,AU,1,5/22/22
6d312257,,,US,1,5/22/22
b7527d62,,,US,0,5/22/22
5cb25aab,,,US,1,12/27/20
fb6b4f1e,,,US,1,5/23/22
96677089,,,US,0,5/23/22
e9d7e480,,,AU,0,5/23/22
172b0de0,,,US,0,5/23/22
e013a64f,,,US,0,5/23/22
3dc9fee5,,,US,1,5/23/22
5f9a9461,,,US,0,5/23/22
4939b75b,,,AU,1,5/23/22
1c48664e,,,SK,1,5/23/22
b3387472,,,GB,1,4/16/20
5d339c83,,,DE,1,12/28/20
97d6c1cd,,,FR,1,5/24/22
1daee8aa,,,US,1,5/24/22
8c0f92e3,,,KZ,1,5/24/22
dc34fba2,,,US,1,5/24/22
b77a19d0,,,CA,1,5/24/22
34748718,,,CA,0,5/24/22
bca7a8aa,,,FR,0,5/24/22
6f5aff12,,,US,1,12/30/20
eb9aa4f2,,,US,0,5/26/22
8dd15e4f,,,US,0,5/26/22
34341529,,,BR,0,5/26/22
3c3e5b6f,,,US,0,5/26/22
6dad825d,,,UA,1,12/31/20
43eed8fd,,,US,1,5/27/22
345e3581,,,FR,1,5/27/22
1172b6b9,,,IE,0,4/20/20
67334f2c,,,AU,1,5/28/22
215ec2c5,,,JP,1,5/28/22
cc50d713,,,TR,1,5/28/22
f34e584a,,,GB,0,4/21/20
ed8bd83d,,,AR,0,1/2/21
3d83fc0c,,,JP,0,9/15/21
9db87782,,,US,1,5/29/22
250eda17,,,IT,1,5/29/22
5efc49fa,,,IL,1,5/29/22
61cc6ef0,,,US,1,5/29/22
5a049417,,,US,1,5/29/22
05a6906b,,,AU,1,5/29/22
4497eae3,,,CA,1,4/22/20
0c4c7a99,,,US,0,1/3/21
723df4ac,,,GB,1,9/16/21
a23d9baf,,,US,0,5/30/22
6e56016e,,,PH,0,5/30/22
43e5daca,,,US,1,5/30/22
0a73c5d0,,,US,1,5/30/22
8cbb5ab7,,,US,1,1/4/21
b78feac8,,,PA,0,9/17/21
81e24b36,,,US,1,9/17/21
10d64289,,,SG,0,5/31/22
64d4fcca,,,US,1,5/31/22
f3431e69,,,US,1,1/5/21
e1e8e4d9,,,US,0,6/1/22
80bfceef,,,US,0,6/1/22
adb815c8,,,US,0,4/25/20
ca84bf8f,,,GT,0,1/6/21
ec0b7b9f,,,AE,1,1/6/21
175a4c43,,,IN,1,6/2/22
c07e9801,,,US,1,4/26/20
6f96458a,,,US,1,9/20/21
7bc5d770,,,MX,1,6/3/22
92520725,,,CL,1,6/3/22
6ba91270,,,US,1,6/3/22
878b825b,,,US,1,1/8/21
98c5fc92,,,US,1,6/4/22
730e572f,,,US,0,6/4/22
49c65105,,,MX,1,6/4/22
8a6cb809,,,US,1,6/4/22
0a319cac,,,US,1,6/4/22
e7098c1e,,,HK,1,6/4/22
b473d67e,,,AU,1,6/4/22
15ae0f40,,,SE,0,9/22/21
0733f98f,,,US,0,6/5/22
1f782611,,,US,1,6/5/22
5945fab9,,,US,1,6/5/22
c463eaa0,,,US,1,4/29/20
3ac5c744,,,US,1,1/10/21
9df2c4b6,,,US,1,6/6/22
0edbdc58,,,US,1,6/6/22
e0359dfe,,,US,1,6/6/22
4d84178c,,,NZ,0,6/6/22
bbed2e07,,,US,1,6/6/22
c6a502d8,,,US,1,6/6/22
a5856f4c,,,JP,1,1/11/21
6a4c78d3,,,US,1,6/7/22
a7c6caf1,,,US,0,6/7/22
0d690ab7,,,GB,0,6/7/22
b7176e41,,,NG,0,9/25/21
d290a825,,,US,1,6/8/22
84b180c5,,,US,1,6/8/22
4f4b0725,,,JP,0,6/8/22
02d20d7a,,,US,1,6/8/22
1d80361d,,,CA,1,1/13/21
686e8054,,,US,0,6/9/22
4a62b358,,,US,1,6/9/22
d1015ace,,,GB,1,6/9/22
f2180625,,,MX,1,6/9/22
fc836db1,,,CL,1,6/9/22
eec523cd,,,FR,0,6/9/22
d7d3308f,,,US,0,5/3/20
77158dca,,,US,1,1/14/21
29124dfd,,,KW,1,6/10/22
089482ab,,,PT,0,6/10/22
14c06255,,,ES,1,6/10/22
a930f6ea,,,US,0,6/10/22
9270515b,,,GB,1,6/10/22
8dbad5f6,,,US,0,6/10/22
10fd87fd,,,US,1,5/4/20
bb3f91f1,,,NP,0,5/4/20
35f12023,,,CL,0,6/11/22
32aeb7ee,,,US,0,6/11/22
eeea4c26,,,SE,0,6/11/22
9b85b414,,,AU,1,6/12/22
8b3324ea,,,US,0,6/12/22
4c98a0f6,,,US,0,6/12/22
d442e737,,,GB,0,6/12/22
df3c5505,,,DO,0,6/13/22
1a661b8e,,,BR,0,6/13/22
08b2021c,,,IE,1,6/13/22
73bc081b,,,US,1,6/13/22
ad75ced9,,,US,1,6/13/22
b8ca23b9,,,BR,0,6/13/22
55ef205d,,,GB,0,5/7/20
312862aa,,,US,1,1/18/21
9bb000c9,,,GB,0,1/18/21
5c8aef44,,,SE,1,6/14/22
fab20317,,,US,0,6/14/22
f9e75f23,,,CA,1,6/14/22
f26aa495,,,GB,1,5/8/20
73e8a97c,,,US,0,1/19/21
260ce7dd,,,PH,1,1/19/21
9d9813b7,,,SG,1,6/15/22
77e55290,,,NO,1,6/15/22
8a49359c,,,CH,1,6/16/22
30bfc11c,,,KR,0,5/10/20
99272ca5,,,US,1,6/17/22
9f89147f,,,TR,0,6/17/22
874028c2,,,US,1,6/17/22
948f138b,,,US,1,5/11/20
d96b5513,,,US,1,1/22/21
28d494c9,,,US,1,6/18/22
c35105d3,,,US,0,6/18/22
eac3a98b,,,CL,0,6/18/22
61f19e24,,,BR,0,1/23/21
d10e45a1,,,US,1,1/24/21
01244ede,,,US,1,6/20/22
008a8a7c,,,US,0,5/14/20
1d2f008f,,,SE,1,6/21/22
ccc92d22,,,US,1,6/21/22
4d17e4b0,,,US,1,6/22/22
3d465cfa,,,US,0,6/22/22
e6225e02,,,US,0,5/16/20
1f95df57,,,US,0,6/23/22
bd095e21,,,US,0,6/23/22
06c193bd,,,US,1,6/23/22
7dd286ea,,,US,0,6/23/22
5a79012a,,,JP,0,5/17/20
e6361fcd,,,US,1,1/28/21
ce3615c0,,,CZ,1,6/24/22
4f1c0f29,,,US,0,6/24/22
d917b7bd,,,PK,0,6/24/22
94596c80,,,NL,0,6/25/22
5325d937,,,KR,0,10/13/21
b2667c48,,,GB,1,6/26/22
4416eaf3,,,US,0,6/26/22
b04832ee,,,TR,1,6/26/22
5e0e7c86,,,GB,0,6/26/22
85852a8b,,,US,1,5/20/20
6daee2d8,,,US,1,1/31/21
9a867025,,,ES,0,10/14/21
8714e62e,,,HK,0,5/21/20
78fc1358,,,NL,1,10/15/21
4836d77f,,,UY,1,6/28/22
1a22abe3,,,US,1,10/16/21
12b09dd4,,,US,1,6/29/22
dd6bbf51,,,US,0,2/3/21
bee377fc,,,US,1,6/30/22
6ba2b209,,,US,1,6/30/22
d5b25434,,,IE,1,6/30/22
d7328664,,,US,1,2/4/21
cc3321a7,,,US,1,10/18/21
7b21f17b,,,IL,0,10/18/21
383d2fab,,,MY,1,7/1/22
cc8f90a6,,,US,0,7/2/22
c21faa49,,,US,1,7/2/22
3fc70d38,,,US,1,7/2/22
fb515908,,,US,0,5/26/20
84501b96,,,US,1,5/26/20
3fc3b4a4,,,DE,1,2/6/21
0253b2c2,,,US,1,7/3/22
2416cc38,,,US,0,7/3/22
da197ff9,,,US,1,5/27/20
e41ec797,,,US,1,10/21/21
39643f51,,,US,1,10/21/21
304587b9,,,EE,1,7/4/22
03f888ac,,,US,1,7/4/22
ab1a5ad4,,,CH,1,10/22/21
3c42400a,,,US,0,7/5/22
2c2767fe,,,US,1,7/5/22
f3484213,,,US,1,7/5/22
f3630dcf,,,US,0,7/5/22
fdf9971b,,,US,1,7/6/22
29cf8d4a,,,US,1,7/6/22
d046b520,,,IL,1,7/6/22
db331ef5,,,CH,0,7/6/22
d68eef0b,,,US,1,7/6/22
67672f2b,,,US,1,5/30/20
59b21aa7,,,AR,1,2/10/21
92ea362f,,,US,1,2/11/21
25df326b,,,UA,1,10/25/21
2c44ee89,,,PE,0,7/8/22
c93c5f20,,,HU,0,7/8/22
47ad8be9,,,GB,1,7/8/22
513c691f,,,BR,0,7/8/22
d35350c7,,,CA,0,6/1/20
2fc91845,,,SK,1,7/9/22
843b933f,,,US,1,7/9/22
4769612c,,,BR,0,7/9/22
8cba1ed8,,,HR,1,7/9/22
b15f12d6,,,PR,0,7/9/22
d9f2fde7,,,US,0,7/9/22
0d3eabab,,,GB,1,6/2/20
7875fb6f,,,US,1,2/13/21
2.53E+47,,,US,1,10/27/21
bda5fd21,,,BR,0,7/10/22
e51f77b0,,,CH,1,7/10/22
40871ee6,,,AU,0,7/10/22
2cfe5ce6,,,US,0,7/10/22
c5b04e59,,,CA,0,6/3/20
1c600a19,,,AU,1,6/4/20
32ceaa78,,,NO,0,6/4/20
66db83e8,,,NL,0,10/29/21
bbcb5895,,,US,1,10/29/21
ca93b34d,,,GB,1,7/12/22
f417e916,,,US,1,10/31/21
df28fc37,,,US,0,7/14/22
e0741a94,,,US,0,7/14/22
0068c011,,,US,0,7/14/22
c67372c9,,,AU,1,6/7/20
d9c612dd,,,IE,0,2/18/21
7d3a9072,,,US,0,11/1/21
806632f4,,,CA,0,7/15/22
fc254dd6,,,NZ,1,7/15/22
4b207061,,,US,0,7/15/22
b9f615c5,,,IL,1,7/15/22
a91e204d,,,CL,1,7/15/22
965c6e08,,,US,0,6/8/20
ca8c9267,,,US,0,2/19/21
dabf7538,,,NZ,1,11/2/21
41d47e3f,,,MT,0,11/2/21
875c643e,,,AR,1,7/16/22
1fad3ce9,,,US,1,7/16/22
2b104247,,,US,0,7/16/22
233222a8,,,US,1,7/16/22
014c3848,,,US,1,7/16/22
f96fe9d8,,,DK,1,2/20/21
e79531af,,,DE,0,11/3/21
ff956db8,,,US,0,7/17/22
07cf0c28,,,GB,1,7/17/22
e6c92ada,,,US,0,6/10/20
9782fe0a,,,US,0,11/4/21
6c1b5431,,,US,0,7/18/22
95a44cff,,,SG,0,6/11/20
294f8c5d,,,JP,0,7/19/22
72127f3b,,,GB,1,6/12/20
335f67f0,,,US,1,7/20/22
b35342f4,,,US,0,2/24/21
2adb0f25,,,US,1,11/7/21
7dd7a86b,,,US,1,7/21/22
7c3bef30,,,US,1,6/14/20
2f8c8c89,,,GB,0,6/14/20
573c7705,,,US,0,2/25/21
cd7c02de,,,US,1,7/22/22
3725255a,,,US,0,7/22/22
5f25758f,,,SE,1,2/26/21
d5b67cd0,,,CO,1,2/26/21
be0f2d17,,,US,0,11/9/21
054b4f99,,,FR,0,11/9/21
66c7c43d,,,GR,1,7/23/22
dc8918d8,,,US,1,7/23/22
3838a162,,,US,1,11/10/21
62963b26,,,US,1,11/10/21
98f17615,,,US,0,11/10/21
9ae89198,,,BR,0,7/24/22
7ddb7ed3,,,US,1,11/11/21
24ee7c49,,,US,0,7/25/22
b754a2e3,,,SE,0,7/25/22
305ad982,,,AU,0,3/1/21
ea99fa69,,,US,0,7/26/22
2158d4cb,,,LB,1,7/26/22
64bbc3eb,,,MX,0,7/26/22
aee08166,email,mobile,US,0,1/24/19
5830c369,email,mobile,BR,0,1/24/19
801ba46e,email,mobile,KR,1,10/7/19
e907127c,email,mobile,GB,1,10/7/19
092ffabe,email,mobile,US,1,10/7/19
bfbd7494,email,mobile,GB,0,10/7/19
0a540384,email,mobile,IE,1,6/19/20
362e3f8c,email,mobile,AU,1,6/19/20
0f96b6f1,email,mobile,US,0,6/19/20
3ff3f285,email,mobile,GB,1,6/19/20
be8e43a8,email,mobile,MX,1,6/19/20
1376da35,email,mobile,US,1,6/19/20
aa1b0ec9,email,mobile,US,1,6/19/20
54fa5993,email,mobile,GB,1,6/19/20
df264f2a,email,mobile,US,0,6/19/20
cee9a533,email,mobile,US,1,6/19/20
a2c2920f,email,mobile,GB,1,6/19/20
cdacfd58,email,mobile,US,1,6/19/20
5aafb90b,email,mobile,JP,1,6/19/20
da420a14,email,mobile,US,1,6/19/20
d87acb6b,email,mobile,US,0,6/19/20
7a56038d,email,mobile,AU,1,6/19/20
7ad43270,email,mobile,US,0,6/19/20
53315109,email,mobile,CA,1,6/19/20
7f425f22,email,mobile,AU,1,6/19/20
43f27009,email,mobile,US,0,3/2/21
1284e56d,email,mobile,IE,0,3/2/21
cbb0a221,email,mobile,PS,1,3/2/21
25888a1f,email,mobile,US,0,3/2/21
88536d3a,email,mobile,US,1,3/2/21
3e068b4f,email,mobile,SA,1,3/2/21
57dd5bda,email,mobile,US,0,3/2/21
73553876,email,mobile,US,0,3/2/21
8b76fb77,email,mobile,IE,0,3/2/21
67934c5b,email,mobile,IE,0,3/2/21
e1c10727,email,mobile,US,1,3/2/21
70d51da4,email,mobile,US,1,3/2/21
98ba323a,email,mobile,US,0,3/2/21
ba849521,email,mobile,AU,0,3/2/21
cfd68652,email,mobile,ES,0,3/2/21
50fe1436,email,mobile,US,1,3/2/21
a0642f74,email,mobile,US,1,3/2/21
d9ae0485,email,mobile,US,1,11/13/21
d222958a,email,mobile,RU,0,11/13/21
2673f607,email,mobile,AU,0,11/13/21
dbf8c7ec,email,mobile,ES,0,11/13/21
be5d7d4c,email,mobile,TW,0,11/13/21
49731457,email,mobile,GB,0,11/13/21
ec177eaa,email,mobile,US,1,11/13/21
eca45b8d,email,mobile,US,0,11/13/21
ca7cee06,email,mobile,ES,0,7/27/22
2437d7cc,email,mobile,US,0,7/27/22
a4b183e2,email,mobile,DE,1,7/27/22
df0992e1,email,mobile,CA,1,7/27/22
59627100000,email,mobile,AR,1,7/27/22
7fe32a12,email,mobile,CA,0,1/25/19
6fa9aa06,email,mobile,FR,0,1/25/19
ec53e3d6,email,mobile,US,0,1/25/19
f36511e7,email,mobile,BR,1,1/25/19
ad55e3e5,email,mobile,US,1,1/25/19
fc1d2c40,email,mobile,GB,1,10/8/19
6000f024,email,mobile,AU,0,10/8/19
eb1e86d2,email,mobile,US,0,10/8/19
609e27a0,email,mobile,US,1,10/8/19
f00f5179,email,mobile,GB,1,10/8/19
54ade12c,email,mobile,US,1,6/20/20
147969ae,email,mobile,US,1,6/20/20
2f46a3f1,email,mobile,GB,0,6/20/20
aa0d0c88,email,mobile,FR,0,6/20/20
d3fcd858,email,mobile,US,1,6/20/20
a8bd5de0,email,mobile,US,1,6/20/20
f3667379,email,mobile,US,0,6/20/20
af35cc4a,email,mobile,AU,0,6/20/20
bd68306d,email,mobile,US,0,6/20/20
977de68f,email,mobile,US,0,6/20/20
e0f28495,email,mobile,US,0,6/20/20
e22b57b4,email,mobile,JP,0,6/20/20
df0fadae,email,mobile,MX,0,6/20/20
cc1c0da5,email,mobile,US,0,6/20/20
e52e54a2,email,mobile,ID,0,6/20/20
2fa311fa,email,mobile,GB,0,3/3/21
448659d6,email,mobile,US,1,3/3/21
901a009e,email,mobile,US,1,3/3/21
5.50E+31,email,mobile,AU,1,3/3/21
3f110a39,email,mobile,US,0,3/3/21
58fddd1b,email,mobile,GB,0,3/3/21
cb9d234f,email,mobile,US,0,3/3/21
57c87e78,email,mobile,ES,1,3/3/21
b81a43f2,email,mobile,AR,0,3/3/21
37a80431,email,mobile,IE,1,3/3/21
6d544e64,email,mobile,IL,0,3/3/21
5df59d50,email,mobile,US,0,3/3/21
cd2c221b,email,mobile,US,1,3/3/21
b8f0b98e,email,mobile,US,0,3/3/21
cb169222,email,mobile,BR,1,3/3/21
6add9be7,email,mobile,DE,0,3/3/21
75d1c94a,email,mobile,PE,0,3/3/21
ff7d9645,email,mobile,BR,0,11/14/21
b4100fb3,email,mobile,US,1,11/14/21
2056f9a6,email,mobile,IE,1,11/14/21
2fea26a8,email,mobile,GB,1,11/14/21
593d7898,email,mobile,US,1,11/14/21
a8ce0f75,email,mobile,US,1,11/14/21
af69dc46,email,mobile,US,0,11/14/21
a5418dc0,email,mobile,US,1,11/14/21
19118600000,email,mobile,US,0,11/14/21
0170c394,email,mobile,US,1,7/28/22
cc2d8faa,email,mobile,NO,1,7/28/22
dc41f04d,email,mobile,ES,0,7/28/22
b228a81b,email,mobile,GB,1,7/28/22
2c321253,email,mobile,US,1,1/26/19
68d2cc63,email,mobile,CA,0,10/9/19
e1832a4e,email,mobile,US,1,10/9/19
27aa03de,email,mobile,US,0,10/9/19
e80b0653,email,mobile,CR,1,6/21/20
37b85291,email,mobile,FR,1,6/21/20
7e983914,email,mobile,US,0,6/21/20
c59f5700,email,mobile,NG,1,6/21/20
8cac9eac,email,mobile,GB,1,6/21/20
e4a2ee61,email,mobile,AU,1,6/21/20
60895263,email,mobile,GB,1,6/21/20
b8439339,email,mobile,US,1,6/21/20
c0bd8533,email,mobile,US,1,6/21/20
5f405185,email,mobile,US,1,6/21/20
0bf3c5c7,email,mobile,ZA,0,6/21/20
7c6cefec,email,mobile,ES,1,6/21/20
deb9787c,email,mobile,RU,0,6/21/20
8d13dc33,email,mobile,US,1,6/21/20
924163,email,mobile,BE,1,3/4/21
6ecff1f3,email,mobile,CL,1,3/4/21
c93e0e97,email,mobile,US,1,3/4/21
6be7e56a,email,mobile,CA,1,3/4/21
2bb021ac,email,mobile,US,1,3/4/21
d725731e,email,mobile,US,0,3/4/21
de51ee74,email,mobile,MY,0,3/4/21
04b92199,email,mobile,IN,0,3/4/21
6549cc7e,email,mobile,TH,1,3/4/21
8954b26b,email,mobile,HR,1,3/4/21
be9a3a3d,email,mobile,US,1,3/4/21
018a6f3c,email,mobile,AE,1,3/4/21
21446f07,email,mobile,AU,1,3/4/21
3a351055,email,mobile,DE,1,11/15/21
2968b18d,email,mobile,US,1,11/15/21
5b989f74,email,mobile,KW,1,11/15/21
91c56817,email,mobile,NZ,0,11/15/21
57317c69,email,mobile,US,0,11/15/21
cd4f90e6,email,mobile,BR,0,11/15/21
d628294c,email,mobile,DE,0,11/15/21
cc503106,email,mobile,US,1,7/29/22
0f0217c0,email,mobile,US,1,7/29/22
ea4c0cd1,email,mobile,US,0,7/29/22
d57dc678,email,mobile,US,1,7/29/22
f5d0cc54,email,mobile,IN,1,1/27/19
9a3b12cb,email,mobile,US,1,1/27/19
1.35E+54,email,mobile,US,0,1/27/19
e0c7e18f,email,mobile,FR,0,1/27/19
b97303d7,email,mobile,US,0,1/27/19
61caf6f2,email,mobile,TW,0,1/27/19
7ef99573,email,mobile,MX,0,1/27/19
77e0d96e,email,mobile,US,1,10/10/19
7fe437eb,email,mobile,US,0,10/10/19
3e50744a,email,mobile,US,1,10/10/19
005ed258,email,mobile,AU,0,10/10/19
053f97c1,email,mobile,US,1,10/10/19
a37ded43,email,mobile,US,1,6/22/20
296a70dc,email,mobile,US,1,6/22/20
07be08ed,email,mobile,GB,0,6/22/20
d3e2dbed,email,mobile,GB,1,6/22/20
d3295b0e,email,mobile,US,0,6/22/20
aee7de47,email,mobile,MX,1,3/5/21
891b4285,email,mobile,FR,1,3/5/21
fb377dbb,email,mobile,US,0,3/5/21
98adcfcd,email,mobile,CA,0,3/5/21
7254d3a2,email,mobile,KR,0,3/5/21
b1841b3e,email,mobile,GB,0,3/5/21
7c96e4bb,email,mobile,US,1,3/5/21
1a8646c6,email,mobile,MX,0,3/5/21
4092ae33,email,mobile,GB,1,3/5/21
fe4a56d6,email,mobile,US,0,3/5/21
6224a1e2,email,mobile,US,0,3/5/21
4102979a,email,mobile,US,0,3/5/21
459640a0,email,mobile,CA,0,3/5/21
4d96120b,email,mobile,US,0,3/5/21
dce84499,email,mobile,US,1,3/5/21
789d9b27,email,mobile,AU,1,3/5/21
ea6065bf,email,mobile,GB,1,3/5/21
13efb220,email,mobile,AU,1,3/5/21
f7ebbe23,email,mobile,US,1,3/5/21
afc43426,email,mobile,FI,1,3/5/21
9194fc85,email,mobile,US,1,3/5/21
50c1d2c9,email,mobile,ZA,0,3/5/21
ec9f1c8c,email,mobile,UY,0,3/5/21
695c9bee,email,mobile,AU,1,3/5/21
687adc85,email,mobile,DK,0,3/5/21
e130aba6,email,mobile,US,1,3/5/21
9c515c0f,email,mobile,US,0,3/5/21
a064508c,email,mobile,NO,1,3/5/21
71f9c5c4,email,mobile,US,1,3/5/21
1855d3fc,email,mobile,US,1,3/5/21
81feb29a,email,mobile,US,1,3/5/21
e699fab0,email,mobile,US,1,11/16/21
ed6f8bb8,email,mobile,US,1,11/16/21
eec5779b,email,mobile,US,0,11/16/21
26163cea,email,mobile,PL,1,11/16/21
d6538612,email,mobile,US,1,11/16/21
ee173f97,email,mobile,BR,0,11/16/21
8351f4db,email,mobile,US,1,11/16/21
dba5ac58,email,mobile,ES,0,11/16/21
6b1a869f,email,mobile,US,0,11/16/21
2855a8fc,email,mobile,US,1,11/16/21
6bc7bb37,email,mobile,US,0,11/16/21
0fa96135,email,mobile,DE,1,11/16/21
ea9c6354,email,mobile,US,1,7/30/22
a85b3983,email,mobile,US,0,7/30/22
e870816c,email,mobile,US,1,7/30/22
30cf0227,email,mobile,PE,1,7/30/22
9c2669a9,email,mobile,CR,1,7/30/22
938832cb,email,mobile,US,0,7/30/22
cf766c2f,email,mobile,CL,0,7/30/22
980d4d5e,email,mobile,US,1,7/30/22
83925d0e,email,mobile,ES,0,7/30/22
014d0671,email,mobile,CA,0,7/30/22
938598c0,email,mobile,US,1,1/28/19
d4f38a0d,email,mobile,DK,1,1/28/19
651bfa2e,email,mobile,AU,0,1/28/19
0ae814f2,email,mobile,GB,0,10/11/19
5d88d3fd,email,mobile,KR,0,10/11/19
d00d6db6,email,mobile,US,1,6/23/20
334edee7,email,mobile,US,1,6/23/20
e2168de3,email,mobile,JP,1,6/23/20
a186702d,email,mobile,US,0,6/23/20
acd86571,email,mobile,US,1,6/23/20
f1490df9,email,mobile,JP,0,6/23/20
d74abf83,email,mobile,FR,1,6/23/20
84733a26,email,mobile,AU,1,6/23/20
3acf7cb2,email,mobile,US,1,6/23/20
895b445b,email,mobile,US,0,3/6/21
581623c2,email,mobile,US,0,3/6/21
8e104e9d,email,mobile,NG,0,3/6/21
c107ea50,email,mobile,US,0,3/6/21
532fc6a4,email,mobile,GB,0,3/6/21
9c3ed550,email,mobile,IE,0,3/6/21
d11e4ea9,email,mobile,ZA,1,3/6/21
0d70dd77,email,mobile,CA,1,3/6/21
985ff15b,email,mobile,US,1,3/6/21
3a2eb4bc,email,mobile,US,0,3/6/21
652703ca,email,mobile,DE,1,3/6/21
a65d4979,email,mobile,US,0,3/6/21
9572a213,email,mobile,US,0,3/6/21
997fe4e0,email,mobile,CA,1,3/6/21
8026814f,email,mobile,IT,1,3/6/21
4ca8979e,email,mobile,US,1,11/17/21
9648d969,email,mobile,JO,0,11/17/21
eac86e16,email,mobile,SE,0,11/17/21
939136ef,email,mobile,US,0,11/17/21
f8be37ec,email,mobile,ID,1,11/17/21
5cc3ba82,email,mobile,US,1,11/17/21
adcccd98,email,mobile,BE,1,11/17/21
19eddadf,email,mobile,IL,0,11/17/21
8ad3f6f0,email,mobile,CA,1,11/17/21
c3b20e7d,email,mobile,SE,1,11/17/21
245c274d,email,mobile,US,0,11/17/21
2b0d1c91,email,mobile,US,1,11/17/21
22e3b67b,email,mobile,GB,0,11/17/21
bd84d3b2,email,mobile,US,0,7/31/22
6a037775,email,mobile,US,1,7/31/22
e7a715ac,email,mobile,US,0,7/31/22
d18c23e6,email,mobile,US,0,7/31/22
65191ae5,email,mobile,CL,0,7/31/22
b64f34ab,email,mobile,US,1,7/31/22
8c505878,email,mobile,AU,1,7/31/22
c0a8e245,email,mobile,IE,0,1/29/19
cd50ed42,email,mobile,US,0,1/29/19
be5aa0f7,email,mobile,US,1,1/29/19
cc710fd1,email,mobile,US,1,1/29/19
ed7218ea,email,mobile,US,0,1/29/19
0c628161,email,mobile,CA,0,1/29/19
8a26ca1c,email,mobile,CA,0,1/29/19
a40d38a1,email,mobile,BR,0,10/12/19
5039a594,email,mobile,US,0,10/12/19
629d5d47,email,mobile,NG,0,10/12/19
c6caad3b,email,mobile,US,1,10/12/19
72b23d9c,email,mobile,US,1,10/12/19
de582f4a,email,mobile,IL,1,10/12/19
25275668,email,mobile,US,1,6/24/20
653f0dd0,email,mobile,US,1,6/24/20
ac37095c,email,mobile,KR,0,6/24/20
3ac0601d,email,mobile,AU,1,6/24/20
e57f4c2b,email,mobile,US,0,6/24/20
86ebcd9b,email,mobile,US,1,6/24/20
5c54c58d,email,mobile,US,1,6/24/20
218ca0b7,email,mobile,AT,1,6/24/20
402e14b6,email,mobile,AU,1,6/24/20
12be240a,email,mobile,US,0,6/24/20
d781716a,email,mobile,US,1,6/24/20
728704f1,email,mobile,SK,1,6/24/20
2f932c3f,email,mobile,GB,0,3/7/21
01386a14,email,mobile,US,0,3/7/21
3600cfcc,email,mobile,US,1,3/7/21
7d5d6851,email,mobile,GB,1,3/7/21
923f7d70,email,mobile,US,1,3/7/21
2c25e17e,email,mobile,US,0,3/7/21
9d00ea30,email,mobile,IE,0,3/7/21
05558dec,email,mobile,US,0,3/7/21
972c5cd5,email,mobile,US,0,3/7/21
c856852f,email,mobile,US,1,3/7/21
b10c9fa4,email,mobile,US,1,3/7/21
576a7a04,email,mobile,US,1,3/7/21
ce0e60b6,email,mobile,AU,0,3/7/21
9be36208,email,mobile,US,0,3/7/21
02468aa7,email,mobile,US,0,3/7/21
a6ab6295,email,mobile,US,1,3/7/21
1b6d02d1,email,mobile,CH,1,3/7/21
74b42147,email,mobile,PR,1,11/18/21
6123d26a,email,mobile,US,1,11/18/21
6b001fc7,email,mobile,MX,0,11/18/21
dc324f90,email,mobile,US,1,11/18/21
163f9f0b,email,mobile,US,1,11/18/21
b66b6d0a,email,mobile,US,0,11/18/21
cd18aca6,email,mobile,US,0,11/18/21
5404d683,email,mobile,NL,0,11/18/21
a8f3d289,email,mobile,JP,1,11/18/21
9a44c781,email,mobile,US,1,8/1/22
e7e2f542,email,mobile,US,1,8/1/22
d06c29a0,email,mobile,CL,0,8/1/22
9f6e742d,email,mobile,US,1,8/1/22
d56190fe,email,mobile,US,0,1/30/19
0688a445,email,mobile,US,1,1/30/19
d3073f68,email,mobile,US,1,1/30/19
19e607dc,email,mobile,US,1,1/30/19
ddb3e404,email,mobile,VN,0,1/30/19
3b8f5937,email,mobile,NG,1,10/13/19
b69678aa,email,mobile,IN,0,10/13/19
c96338ed,email,mobile,FR,1,10/13/19
33c1339c,email,mobile,US,1,6/25/20
8eeb9b90,email,mobile,US,1,6/25/20
689b3f12,email,mobile,US,1,6/25/20
33317f0d,email,mobile,CA,0,6/25/20
7fe80614,email,mobile,MX,1,6/25/20
dc654d3a,email,mobile,IL,1,6/25/20
356d9060,email,mobile,US,1,6/25/20
f26f46f0,email,mobile,US,1,6/25/20
3e02bc7f,email,mobile,US,1,6/25/20
493bddfd,email,mobile,TR,0,6/25/20
e559aad8,email,mobile,US,1,6/25/20
0f68104c,email,mobile,GB,1,3/8/21
b0214964,email,mobile,TR,1,3/8/21
37092577,email,mobile,US,1,3/8/21
b336f75d,email,mobile,GR,1,3/8/21
8a6ab176,email,mobile,MY,0,3/8/21
762a2c0a,email,mobile,AU,0,3/8/21
291b1576,email,mobile,AU,1,3/8/21
6e800852,email,mobile,US,0,3/8/21
c76a073e,email,mobile,GB,0,3/8/21
277ea5a4,email,mobile,IT,1,3/8/21
8a766baa,email,mobile,US,1,3/8/21
e0bf0d2e,email,mobile,US,0,3/8/21
187112db,email,mobile,NL,0,3/8/21
f20e9933,email,mobile,US,0,3/8/21
d8feb87e,email,mobile,US,0,11/19/21
2b26977f,email,mobile,US,0,11/19/21
